1385,"[0.32, 0.4066666667, 0.5166666667, 0.52, 0.63, 0.7066666667, 0.75, 0.8233333333, 0.9033333333, 0.9066666667000001, 0.9333333333, 0.9500000000000001]"
1386,"[0.3566666667, 0.39, 0.4566666667, 0.5433333333, 0.6033333333, 0.71, 0.7733333333, 0.8566666667, 0.88, 0.9133333333, 0.9400000000000001, 0.9533333333]"
1387,"[0.3033333333, 0.39333333330000003, 0.4333333333, 0.4833333333, 0.65, 0.7433333333000001, 0.7633333333000001, 0.87, 0.8566666667, 0.93, 0.9266666667000001, 0.9566666667]"
1388,"[0.31, 0.36666666670000003, 0.45333333330000003, 0.5700000000000001, 0.6566666667000001, 0.72, 0.76, 0.8566666667, 0.8633333333000001, 0.9366666667, 0.9400000000000001, 0.9566666667]"
1389,"[0.3466666667, 0.39333333330000003, 0.4733333333, 0.5233333333, 0.6233333333000001, 0.7000000000000001, 0.7633333333000001, 0.84, 0.8733333333000001, 0.9233333333, 0.9466666667, 0.9666666667]"
139,"[0.2966666667, 0.37666666670000004, 0.48666666670000003, 0.5466666667, 0.6266666667, 0.7133333333, 0.8033333333, 0.84, 0.9033333333, 0.9333333333, 0.96, 0.9633333333]"
1390,"[0.3433333333, 0.39333333330000003, 0.48666666670000003, 0.4933333333, 0.6466666667000001, 0.68, 0.7466666667, 0.8066666667, 0.88, 0.92, 0.9500000000000001, 0.9500000000000001]"
1391,"[0.36, 0.42666666670000003, 0.4433333333, 0.5833333333, 0.68, 0.7666666667, 0.8200000000000001, 0.8266666667, 0.89, 0.9233333333, 0.9400000000000001, 0.9533333333]"
1392,"[0.3466666667, 0.42, 0.49666666670000004, 0.5266666667000001, 0.5933333333, 0.73, 0.7566666667, 0.8266666667, 0.89, 0.9033333333, 0.91, 0.96]"
1393,"[0.3166666667, 0.42666666670000003, 0.4733333333, 0.5966666667, 0.63, 0.72, 0.7933333333, 0.8333333333, 0.89, 0.9233333333, 0.9666666667, 0.97]"
1394,"[0.3566666667, 0.4133333333, 0.52, 0.5366666667000001, 0.6166666667, 0.71, 0.7433333333000001, 0.8666666667, 0.86, 0.9, 0.9400000000000001, 0.96]"
1395,"[0.31, 0.4133333333, 0.5133333333, 0.5633333333, 0.65, 0.6966666667, 0.7966666667000001, 0.8166666667, 0.9066666667000001, 0.9166666667000001, 0.97, 0.9566666667]"
1396,"[0.32, 0.42, 0.4733333333, 0.54, 0.6666666667000001, 0.73, 0.8066666667, 0.8533333333, 0.8866666667, 0.93, 0.9366666667, 0.9766666667]"
1397,"[0.37, 0.45, 0.4733333333, 0.6033333333, 0.6266666667, 0.7133333333, 0.7766666667000001, 0.7933333333, 0.89, 0.93, 0.9233333333, 0.9433333333]"
1398,"[0.32, 0.4066666667, 0.43666666670000004, 0.5533333333, 0.6166666667, 0.66, 0.7766666667000001, 0.7733333333, 0.8766666667, 0.9333333333, 0.93, 0.9566666667]"
1399,"[0.32, 0.39, 0.4833333333, 0.5666666667, 0.5666666667, 0.6900000000000001, 0.8066666667, 0.8733333333000001, 0.88, 0.9233333333, 0.9166666667000001, 0.9666666667]"
14,"[0.2966666667, 0.3866666667, 0.4766666667, 0.45333333330000003, 0.4933333333, 0.5233333333, 0.5933333333, 0.7066666667, 0.6533333333, 0.71, 0.6866666667, 0.7766666667000001]"
140,"[0.3233333333, 0.36666666670000003, 0.47000000000000003, 0.53, 0.64, 0.7066666667, 0.79, 0.8133333333, 0.9066666667000001, 0.9366666667, 0.9433333333, 0.9733333333]"
1400,"[0.33333333330000003, 0.46, 0.42666666670000003, 0.46, 0.5166666667, 0.5233333333, 0.5266666667000001, 0.6000000000000001, 0.6166666667, 0.66, 0.6933333333, 0.7433333333000001]"
1401,"[0.36666666670000003, 0.39, 0.42, 0.4, 0.53, 0.5433333333, 0.61, 0.5700000000000001, 0.6366666667, 0.6766666667, 0.7000000000000001, 0.7266666667]"
1402,"[0.28, 0.41000000000000003, 0.44, 0.46, 0.5133333333, 0.49666666670000004, 0.5833333333, 0.62, 0.6433333333, 0.7000000000000001, 0.6966666667, 0.7633333333000001]"
1403,"[0.3833333333, 0.40333333330000004, 0.3866666667, 0.4766666667, 0.5066666667, 0.5733333333, 0.5633333333, 0.5666666667, 0.65, 0.7033333333, 0.77, 0.7433333333000001]"
1404,"[0.3366666667, 0.38, 0.4066666667, 0.4666666667, 0.46, 0.53, 0.6000000000000001, 0.6166666667, 0.6533333333, 0.6866666667, 0.7033333333, 0.7666666667]"
1405,"[0.3566666667, 0.41000000000000003, 0.4166666667, 0.4166666667, 0.5133333333, 0.54, 0.5833333333, 0.63, 0.6633333333, 0.73, 0.7466666667, 0.8]"
1406,"[0.2866666667, 0.3733333333, 0.41000000000000003, 0.45333333330000003, 0.47000000000000003, 0.5766666667, 0.5333333333, 0.6033333333, 0.6366666667, 0.6633333333, 0.6833333333, 0.7666666667]"
1407,"[0.3433333333, 0.3966666667, 0.3833333333, 0.4333333333, 0.4733333333, 0.52, 0.5533333333, 0.61, 0.64, 0.6966666667, 0.6833333333, 0.78]"
1408,"[0.32, 0.39, 0.41000000000000003, 0.4933333333, 0.49, 0.5233333333, 0.5966666667, 0.6266666667, 0.6033333333, 0.6900000000000001, 0.7333333333000001, 0.74]"
1409,"[0.3033333333, 0.39333333330000003, 0.41000000000000003, 0.4566666667, 0.51, 0.5666666667, 0.5700000000000001, 0.5266666667000001, 0.5966666667, 0.6666666667000001, 0.7366666667, 0.7066666667]"
141,"[0.3166666667, 0.3866666667, 0.49666666670000004, 0.5566666667, 0.5833333333, 0.7233333333, 0.7833333333, 0.8466666667, 0.89, 0.9333333333, 0.9633333333, 0.96]"
1410,"[0.3133333333, 0.3833333333, 0.44, 0.48666666670000003, 0.4933333333, 0.5166666667, 0.58, 0.6000000000000001, 0.6033333333, 0.6733333333, 0.7333333333000001, 0.6900000000000001]"
1411,"[0.3466666667, 0.3966666667, 0.38, 0.41000000000000003, 0.4766666667, 0.5533333333, 0.5700000000000001, 0.6266666667, 0.65, 0.6733333333, 0.7066666667, 0.72]"
1412,"[0.3366666667, 0.3966666667, 0.40333333330000004, 0.44, 0.43666666670000004, 0.61, 0.6233333333000001, 0.61, 0.6566666667000001, 0.7033333333, 0.7233333333, 0.7266666667]"
1413,"[0.30000000000000004, 0.4166666667, 0.42666666670000003, 0.43, 0.4666666667, 0.56, 0.5733333333, 0.6000000000000001, 0.6633333333, 0.6433333333, 0.7133333333, 0.7333333333000001]"
1414,"[0.30666666670000003, 0.42, 0.4166666667, 0.45333333330000003, 0.48666666670000003, 0.5166666667, 0.5700000000000001, 0.6133333333000001, 0.6766666667, 0.66, 0.6966666667, 0.7733333333]"
1415,"[0.33, 0.39333333330000003, 0.4466666667, 0.48666666670000003, 0.53, 0.5266666667000001, 0.5733333333, 0.5833333333, 0.6233333333000001, 0.64, 0.6900000000000001, 0.7333333333000001]"
1416,"[0.33, 0.3633333333, 0.4566666667, 0.44, 0.49666666670000004, 0.5533333333, 0.56, 0.5766666667, 0.64, 0.66, 0.7033333333, 0.7566666667]"
1417,"[0.3366666667, 0.3966666667, 0.38, 0.45333333330000003, 0.46, 0.5333333333, 0.6000000000000001, 0.62, 0.6033333333, 0.64, 0.6833333333, 0.7666666667]"
1418,"[0.30666666670000003, 0.4233333333, 0.42666666670000003, 0.46333333330000004, 0.47000000000000003, 0.6033333333, 0.5833333333, 0.56, 0.6833333333, 0.6766666667, 0.7066666667, 0.7333333333000001]"
1419,"[0.3466666667, 0.40333333330000004, 0.46, 0.4666666667, 0.5166666667, 0.6000000000000001, 0.5733333333, 0.5766666667, 0.61, 0.6933333333, 0.7366666667, 0.7566666667]"
142,"[0.35000000000000003, 0.41000000000000003, 0.48666666670000003, 0.5766666667, 0.5966666667, 0.6933333333, 0.7666666667, 0.84, 0.8966666667000001, 0.9233333333, 0.9400000000000001, 0.9500000000000001]"
1420,"[0.34, 0.4166666667, 0.4, 0.4433333333, 0.4766666667, 0.5700000000000001, 0.5466666667, 0.5566666667, 0.62, 0.72, 0.7000000000000001, 0.7233333333]"
1421,"[0.3366666667, 0.4133333333, 0.45, 0.4166666667, 0.48666666670000003, 0.56, 0.5700000000000001, 0.62, 0.6533333333, 0.6866666667, 0.6966666667, 0.76]"
1422,"[0.3833333333, 0.36666666670000003, 0.3833333333, 0.46333333330000004, 0.5, 0.48666666670000003, 0.6033333333, 0.5866666667, 0.6366666667, 0.63, 0.6966666667, 0.7666666667]"
1423,"[0.3233333333, 0.41000000000000003, 0.4166666667, 0.4666666667, 0.5366666667000001, 0.5700000000000001, 0.6033333333, 0.5766666667, 0.6466666667000001, 0.7033333333, 0.71, 0.73]"
1424,"[0.3166666667, 0.42, 0.4166666667, 0.41000000000000003, 0.5433333333, 0.5866666667, 0.5966666667, 0.63, 0.64, 0.6433333333, 0.7266666667, 0.7233333333]"
1425,"[0.33, 0.3566666667, 0.37666666670000004, 0.44, 0.4566666667, 0.53, 0.5033333333, 0.5666666667, 0.6066666667, 0.5933333333, 0.6033333333, 0.6366666667]"
1426,"[0.31, 0.4, 0.40333333330000004, 0.44, 0.48, 0.5033333333, 0.49666666670000004, 0.5, 0.5866666667, 0.63, 0.59, 0.65]"
1427,"[0.34, 0.39, 0.4066666667, 0.4066666667, 0.46, 0.52, 0.4433333333, 0.53, 0.5633333333, 0.5933333333, 0.61, 0.66]"
1428,"[0.33, 0.39, 0.46333333330000004, 0.43666666670000004, 0.45, 0.45333333330000003, 0.4933333333, 0.4933333333, 0.55, 0.5766666667, 0.6166666667, 0.64]"
1429,"[0.3566666667, 0.3633333333, 0.4166666667, 0.4466666667, 0.4166666667, 0.4466666667, 0.52, 0.5433333333, 0.54, 0.59, 0.6033333333, 0.6033333333]"
143,"[0.34, 0.43, 0.4566666667, 0.5933333333, 0.6333333333, 0.73, 0.78, 0.8233333333, 0.86, 0.92, 0.9466666667, 0.9666666667]"
1430,"[0.3166666667, 0.3833333333, 0.39333333330000003, 0.4466666667, 0.4833333333, 0.52, 0.58, 0.55, 0.58, 0.56, 0.5700000000000001, 0.6466666667000001]"
1431,"[0.2833333333, 0.3366666667, 0.37, 0.45, 0.42666666670000003, 0.5033333333, 0.47000000000000003, 0.5266666667000001, 0.5833333333, 0.5700000000000001, 0.6533333333, 0.6233333333000001]"
1432,"[0.37, 0.3466666667, 0.4, 0.4233333333, 0.48, 0.5133333333, 0.4933333333, 0.5266666667000001, 0.5766666667, 0.62, 0.66, 0.6866666667]"
1433,"[0.39, 0.36666666670000003, 0.40333333330000004, 0.4066666667, 0.4566666667, 0.5533333333, 0.46, 0.5366666667000001, 0.5766666667, 0.6166666667, 0.6333333333, 0.67]"
1434,"[0.3133333333, 0.39333333330000003, 0.3633333333, 0.4066666667, 0.44, 0.5133333333, 0.5166666667, 0.5266666667000001, 0.55, 0.55, 0.6066666667, 0.58]"
1435,"[0.33333333330000003, 0.4333333333, 0.43, 0.43666666670000004, 0.47000000000000003, 0.4733333333, 0.54, 0.5266666667000001, 0.56, 0.6366666667, 0.6133333333000001, 0.6000000000000001]"
1436,"[0.39, 0.4133333333, 0.38, 0.4433333333, 0.42666666670000003, 0.4466666667, 0.5266666667000001, 0.5433333333, 0.6066666667, 0.5833333333, 0.6466666667000001, 0.65]"
1437,"[0.36, 0.4, 0.37666666670000004, 0.4433333333, 0.49666666670000004, 0.49, 0.5466666667, 0.56, 0.54, 0.61, 0.61, 0.6966666667]"
1438,"[0.3366666667, 0.4166666667, 0.4333333333, 0.39, 0.5033333333, 0.51, 0.56, 0.4733333333, 0.5933333333, 0.5966666667, 0.6133333333000001, 0.6866666667]"
1439,"[0.3133333333, 0.3533333333, 0.37, 0.4, 0.4733333333, 0.49666666670000004, 0.5366666667000001, 0.5733333333, 0.6000000000000001, 0.5733333333, 0.5866666667, 0.68]"
144,"[0.37666666670000004, 0.37, 0.48666666670000003, 0.5433333333, 0.6066666667, 0.6866666667, 0.7766666667000001, 0.8133333333, 0.8866666667, 0.8866666667, 0.9500000000000001, 0.9666666667]"
1440,"[0.33, 0.37, 0.3633333333, 0.3866666667, 0.4433333333, 0.5266666667000001, 0.48666666670000003, 0.5133333333, 0.6066666667, 0.58, 0.55, 0.6366666667]"
1441,"[0.3366666667, 0.36666666670000003, 0.42666666670000003, 0.42666666670000003, 0.4466666667, 0.52, 0.5066666667, 0.4833333333, 0.5666666667, 0.5666666667, 0.53, 0.59]"
1442,"[0.35000000000000003, 0.3866666667, 0.46, 0.42666666670000003, 0.53, 0.46333333330000004, 0.5566666667, 0.5166666667, 0.5466666667, 0.5733333333, 0.6433333333, 0.6533333333]"
1443,"[0.2933333333, 0.3733333333, 0.44, 0.45333333330000003, 0.49, 0.48666666670000003, 0.5366666667000001, 0.48, 0.5700000000000001, 0.58, 0.6233333333000001, 0.6866666667]"
1444,"[0.36, 0.3966666667, 0.3833333333, 0.4566666667, 0.45333333330000003, 0.49666666670000004, 0.5233333333, 0.5733333333, 0.4933333333, 0.5533333333, 0.6066666667, 0.62]"
1445,"[0.40333333330000004, 0.40333333330000004, 0.42, 0.4066666667, 0.46, 0.4833333333, 0.5433333333, 0.4933333333, 0.59, 0.5433333333, 0.6233333333000001, 0.6466666667000001]"
1446,"[0.3266666667, 0.4, 0.3366666667, 0.44, 0.47000000000000003, 0.5033333333, 0.4333333333, 0.5233333333, 0.58, 0.6133333333000001, 0.6066666667, 0.61]"
1447,"[0.35000000000000003, 0.3966666667, 0.3633333333, 0.4133333333, 0.4566666667, 0.52, 0.5333333333, 0.5333333333, 0.52, 0.5933333333, 0.6000000000000001, 0.6533333333]"
1448,"[0.32, 0.3966666667, 0.39, 0.39, 0.41000000000000003, 0.4566666667, 0.5033333333, 0.5366666667000001, 0.59, 0.5566666667, 0.62, 0.6066666667]"
1449,"[0.3866666667, 0.4133333333, 0.39, 0.4666666667, 0.46, 0.4733333333, 0.5333333333, 0.5366666667000001, 0.5766666667, 0.5766666667, 0.61, 0.5866666667]"
145,"[0.3166666667, 0.4433333333, 0.4433333333, 0.5633333333, 0.6366666667, 0.7266666667, 0.8200000000000001, 0.8633333333000001, 0.85, 0.92, 0.96, 0.97]"
1450,"[0.3233333333, 0.41000000000000003, 0.40333333330000004, 0.3866666667, 0.4666666667, 0.42666666670000003, 0.51, 0.4666666667, 0.5466666667, 0.54, 0.5533333333, 0.5766666667]"
1451,"[0.37, 0.40333333330000004, 0.3966666667, 0.4933333333, 0.4066666667, 0.5166666667, 0.48666666670000003, 0.46, 0.48, 0.5433333333, 0.5966666667, 0.5866666667]"
1452,"[0.3166666667, 0.37, 0.39, 0.43666666670000004, 0.48666666670000003, 0.54, 0.4766666667, 0.4333333333, 0.5133333333, 0.54, 0.5633333333, 0.5833333333]"
1453,"[0.33, 0.3633333333, 0.3733333333, 0.4333333333, 0.4066666667, 0.5066666667, 0.46333333330000004, 0.5166666667, 0.53, 0.5233333333, 0.5266666667000001, 0.6233333333000001]"
1454,"[0.34, 0.43, 0.3966666667, 0.4166666667, 0.43, 0.4433333333, 0.48, 0.5, 0.5633333333, 0.5433333333, 0.5833333333, 0.6000000000000001]"
1455,"[0.3566666667, 0.4333333333, 0.39333333330000003, 0.3733333333, 0.43666666670000004, 0.42, 0.5266666667000001, 0.4933333333, 0.49666666670000004, 0.5266666667000001, 0.55, 0.53]"
1456,"[0.2833333333, 0.4233333333, 0.38, 0.3833333333, 0.4066666667, 0.4233333333, 0.52, 0.4766666667, 0.5333333333, 0.5466666667, 0.53, 0.5566666667]"
1457,"[0.32, 0.4466666667, 0.36, 0.43666666670000004, 0.46333333330000004, 0.52, 0.51, 0.4766666667, 0.52, 0.52, 0.5333333333, 0.5766666667]"
1458,"[0.2966666667, 0.3633333333, 0.37, 0.42666666670000003, 0.46333333330000004, 0.48, 0.4566666667, 0.4933333333, 0.47000000000000003, 0.5133333333, 0.5466666667, 0.62]"
1459,"[0.32, 0.44, 0.40333333330000004, 0.43, 0.4466666667, 0.43666666670000004, 0.4566666667, 0.4833333333, 0.48666666670000003, 0.5133333333, 0.5466666667, 0.5833333333]"
146,"[0.33, 0.39, 0.4666666667, 0.5433333333, 0.6266666667, 0.72, 0.75, 0.8366666667, 0.87, 0.9433333333, 0.9666666667, 0.9533333333]"
1460,"[0.3166666667, 0.33, 0.3966666667, 0.42666666670000003, 0.43666666670000004, 0.49, 0.48666666670000003, 0.5066666667, 0.48, 0.5033333333, 0.5466666667, 0.6000000000000001]"
1461,"[0.3833333333, 0.35000000000000003, 0.3866666667, 0.4166666667, 0.44, 0.4433333333, 0.49, 0.5166666667, 0.5566666667, 0.5533333333, 0.55, 0.5966666667]"
1462,"[0.32, 0.3533333333, 0.39, 0.44, 0.4233333333, 0.54, 0.4733333333, 0.4933333333, 0.5133333333, 0.5666666667, 0.54, 0.59]"
1463,"[0.3133333333, 0.33, 0.4233333333, 0.37666666670000004, 0.42666666670000003, 0.46, 0.42666666670000003, 0.5066666667, 0.4433333333, 0.5366666667000001, 0.54, 0.5566666667]"
1464,"[0.3366666667, 0.4233333333, 0.31, 0.4066666667, 0.43666666670000004, 0.49, 0.5133333333, 0.5266666667000001, 0.56, 0.54, 0.59, 0.5766666667]"
1465,"[0.39333333330000003, 0.38, 0.41000000000000003, 0.45333333330000003, 0.46, 0.44, 0.4733333333, 0.45, 0.52, 0.49666666670000004, 0.53, 0.5]"
1466,"[0.3266666667, 0.3833333333, 0.4166666667, 0.44, 0.4666666667, 0.5233333333, 0.4733333333, 0.5533333333, 0.52, 0.53, 0.5966666667, 0.5966666667]"
1467,"[0.37666666670000004, 0.47000000000000003, 0.43, 0.39333333330000003, 0.48, 0.4933333333, 0.49666666670000004, 0.4666666667, 0.5066666667, 0.53, 0.5166666667, 0.5766666667]"
1468,"[0.36, 0.3266666667, 0.38, 0.4066666667, 0.45, 0.49, 0.4833333333, 0.55, 0.54, 0.5566666667, 0.58, 0.5666666667]"
1469,"[0.2933333333, 0.3533333333, 0.3866666667, 0.4133333333, 0.4333333333, 0.4833333333, 0.5, 0.5266666667000001, 0.5566666667, 0.55, 0.5933333333, 0.58]"
147,"[0.32, 0.39333333330000003, 0.5, 0.49666666670000004, 0.5966666667, 0.72, 0.7533333333000001, 0.8666666667, 0.8933333333000001, 0.9400000000000001, 0.9666666667, 0.96]"
1470,"[0.3233333333, 0.38, 0.3833333333, 0.46333333330000004, 0.42, 0.4466666667, 0.4566666667, 0.5233333333, 0.5566666667, 0.5700000000000001, 0.5433333333, 0.5433333333]"
1471,"[0.33, 0.3466666667, 0.35000000000000003, 0.4333333333, 0.39333333330000003, 0.4733333333, 0.4666666667, 0.5133333333, 0.5333333333, 0.5133333333, 0.5466666667, 0.5433333333]"
1472,"[0.3366666667, 0.3866666667, 0.3733333333, 0.40333333330000004, 0.45333333330000003, 0.44, 0.49666666670000004, 0.5166666667, 0.46333333330000004, 0.5433333333, 0.6033333333, 0.5833333333]"
1473,"[0.3533333333, 0.37666666670000004, 0.40333333330000004, 0.42, 0.4466666667, 0.48, 0.46, 0.48, 0.5466666667, 0.5633333333, 0.55, 0.5866666667]"
1474,"[0.3266666667, 0.3866666667, 0.41000000000000003, 0.4166666667, 0.4566666667, 0.4666666667, 0.5433333333, 0.46, 0.54, 0.59, 0.6000000000000001, 0.5966666667]"
1475,"[0.37, 0.4166666667, 0.4466666667, 0.42, 0.4466666667, 0.45, 0.4133333333, 0.5066666667, 0.53, 0.5, 0.5266666667000001, 0.58]"
1476,"[0.3266666667, 0.39333333330000003, 0.45333333330000003, 0.4466666667, 0.43, 0.44, 0.43666666670000004, 0.49666666670000004, 0.48666666670000003, 0.5166666667, 0.5533333333, 0.5666666667]"
1477,"[0.3166666667, 0.33333333330000003, 0.4466666667, 0.40333333330000004, 0.45333333330000003, 0.46, 0.46333333330000004, 0.54, 0.49666666670000004, 0.49666666670000004, 0.5433333333, 0.59]"
1478,"[0.37, 0.4, 0.37666666670000004, 0.4133333333, 0.40333333330000004, 0.5166666667, 0.51, 0.5533333333, 0.5633333333, 0.49666666670000004, 0.6000000000000001, 0.5700000000000001]"
1479,"[0.33333333330000003, 0.36666666670000003, 0.37666666670000004, 0.4233333333, 0.49, 0.48666666670000003, 0.4666666667, 0.5433333333, 0.4766666667, 0.5033333333, 0.5700000000000001, 0.5733333333]"
148,"[0.3033333333, 0.3966666667, 0.48666666670000003, 0.49666666670000004, 0.5666666667, 0.7366666667, 0.74, 0.8433333333, 0.8833333333000001, 0.9333333333, 0.9466666667, 0.96]"
1480,"[0.3233333333, 0.42666666670000003, 0.44, 0.4166666667, 0.4433333333, 0.47000000000000003, 0.49666666670000004, 0.52, 0.4933333333, 0.5233333333, 0.5366666667000001, 0.55]"
1481,"[0.3166666667, 0.44, 0.4333333333, 0.38, 0.4066666667, 0.5133333333, 0.44, 0.48666666670000003, 0.4766666667, 0.5233333333, 0.55, 0.5733333333]"
1482,"[0.33333333330000003, 0.38, 0.41000000000000003, 0.4133333333, 0.4233333333, 0.45, 0.51, 0.5333333333, 0.4766666667, 0.5066666667, 0.5, 0.5700000000000001]"
1483,"[0.33333333330000003, 0.3466666667, 0.3866666667, 0.4, 0.4166666667, 0.43666666670000004, 0.4933333333, 0.43666666670000004, 0.5233333333, 0.5033333333, 0.5066666667, 0.5966666667]"
1484,"[0.3433333333, 0.39, 0.3566666667, 0.40333333330000004, 0.46, 0.46, 0.47000000000000003, 0.46333333330000004, 0.52, 0.5133333333, 0.5533333333, 0.5566666667]"
1485,"[0.36666666670000003, 0.3366666667, 0.3733333333, 0.4066666667, 0.45, 0.4333333333, 0.48, 0.49666666670000004, 0.4333333333, 0.5166666667, 0.5466666667, 0.5566666667]"
1486,"[0.3466666667, 0.42666666670000003, 0.43666666670000004, 0.3866666667, 0.43666666670000004, 0.4766666667, 0.4166666667, 0.45, 0.5566666667, 0.5066666667, 0.5566666667, 0.61]"
1487,"[0.3566666667, 0.39333333330000003, 0.3833333333, 0.4, 0.43, 0.4433333333, 0.4666666667, 0.4666666667, 0.56, 0.5700000000000001, 0.5700000000000001, 0.53]"
1488,"[0.32, 0.42, 0.3466666667, 0.37666666670000004, 0.42666666670000003, 0.42666666670000003, 0.48, 0.53, 0.48, 0.5166666667, 0.5166666667, 0.5633333333]"
1489,"[0.33, 0.3533333333, 0.37666666670000004, 0.39333333330000003, 0.42666666670000003, 0.42666666670000003, 0.48, 0.48666666670000003, 0.45, 0.5033333333, 0.6000000000000001, 0.5733333333]"
149,"[0.35000000000000003, 0.4233333333, 0.4766666667, 0.54, 0.6133333333000001, 0.71, 0.7133333333, 0.81, 0.87, 0.91, 0.9233333333, 0.9633333333]"
1490,"[0.3433333333, 0.3733333333, 0.3433333333, 0.4, 0.4433333333, 0.4466666667, 0.49666666670000004, 0.4733333333, 0.49, 0.53, 0.46, 0.5333333333]"
1491,"[0.3233333333, 0.35000000000000003, 0.36666666670000003, 0.3966666667, 0.40333333330000004, 0.4333333333, 0.5, 0.4466666667, 0.5, 0.5433333333, 0.5233333333, 0.5333333333]"
1492,"[0.32, 0.3633333333, 0.40333333330000004, 0.42, 0.44, 0.47000000000000003, 0.52, 0.4766666667, 0.5233333333, 0.5066666667, 0.5266666667000001, 0.56]"
1493,"[0.3433333333, 0.40333333330000004, 0.3633333333, 0.4, 0.4166666667, 0.4733333333, 0.5066666667, 0.4933333333, 0.4666666667, 0.5766666667, 0.5933333333, 0.5866666667]"
1494,"[0.3533333333, 0.3733333333, 0.42666666670000003, 0.4133333333, 0.4433333333, 0.4933333333, 0.47000000000000003, 0.5466666667, 0.46333333330000004, 0.5066666667, 0.5766666667, 0.6066666667]"
1495,"[0.3266666667, 0.3566666667, 0.40333333330000004, 0.39, 0.43, 0.4566666667, 0.46, 0.44, 0.5366666667000001, 0.5233333333, 0.5366666667000001, 0.4933333333]"
1496,"[0.30666666670000003, 0.4133333333, 0.3833333333, 0.4166666667, 0.40333333330000004, 0.48666666670000003, 0.4833333333, 0.51, 0.51, 0.53, 0.5266666667000001, 0.5866666667]"
1497,"[0.2866666667, 0.43666666670000004, 0.4066666667, 0.4333333333, 0.4333333333, 0.47000000000000003, 0.48, 0.4933333333, 0.5233333333, 0.5466666667, 0.4733333333, 0.59]"
1498,"[0.38, 0.41000000000000003, 0.4, 0.51, 0.4833333333, 0.4566666667, 0.4766666667, 0.4766666667, 0.5033333333, 0.5, 0.5533333333, 0.59]"
1499,"[0.3966666667, 0.3566666667, 0.4433333333, 0.38, 0.36666666670000003, 0.51, 0.5066666667, 0.45333333330000003, 0.5233333333, 0.5133333333, 0.4766666667, 0.5700000000000001]"
15,"[0.3366666667, 0.39, 0.3966666667, 0.4933333333, 0.5033333333, 0.5066666667, 0.5700000000000001, 0.65, 0.65, 0.7033333333, 0.77, 0.8066666667]"
150,"[0.33, 0.4233333333, 0.43666666670000004, 0.3966666667, 0.48666666670000003, 0.51, 0.56, 0.6133333333000001, 0.71, 0.6733333333, 0.71, 0.7833333333]"
1500,"[0.37, 0.4666666667, 0.5233333333, 0.63, 0.7366666667, 0.8133333333, 0.8766666667, 0.9566666667, 0.9400000000000001, 0.9766666667, 0.99, 0.99]"
1501,"[0.2833333333, 0.37666666670000004, 0.5133333333, 0.6033333333, 0.7833333333, 0.8333333333, 0.8866666667, 0.9533333333, 0.98, 0.9866666667, 0.9833333333000001, 0.99]"
1502,"[0.27333333330000004, 0.4333333333, 0.5333333333, 0.6233333333000001, 0.7633333333000001, 0.8433333333, 0.92, 0.9466666667, 0.98, 0.9866666667, 0.9866666667, 0.9933333333000001]"
1503,"[0.3466666667, 0.4333333333, 0.53, 0.6166666667, 0.7366666667, 0.8533333333, 0.9166666667000001, 0.9466666667, 0.9533333333, 0.9766666667, 0.9866666667, 0.9866666667]"
1504,"[0.3466666667, 0.41000000000000003, 0.49666666670000004, 0.6566666667000001, 0.79, 0.8633333333000001, 0.91, 0.9400000000000001, 0.9633333333, 0.9733333333, 0.9866666667, 0.9833333333000001]"
1505,"[0.33, 0.48666666670000003, 0.5233333333, 0.6766666667, 0.7633333333000001, 0.87, 0.8766666667, 0.93, 0.9733333333, 0.98, 0.9766666667, 0.9933333333000001]"
1506,"[0.3466666667, 0.4166666667, 0.4933333333, 0.6566666667000001, 0.7666666667, 0.8566666667, 0.9233333333, 0.9633333333, 0.9666666667, 0.98, 0.9766666667, 0.9933333333000001]"
1507,"[0.30666666670000003, 0.40333333330000004, 0.49666666670000004, 0.6166666667, 0.7666666667, 0.8566666667, 0.92, 0.9266666667000001, 0.9400000000000001, 0.9833333333000001, 0.9966666667, 0.9966666667]"
1508,"[0.4433333333, 0.38, 0.51, 0.61, 0.7000000000000001, 0.8133333333, 0.8933333333000001, 0.9166666667000001, 0.9500000000000001, 0.9666666667, 0.97, 0.9733333333]"
1509,"[0.3166666667, 0.41000000000000003, 0.5133333333, 0.62, 0.7166666667, 0.8233333333, 0.8766666667, 0.9366666667, 0.9533333333, 0.9766666667, 0.9733333333, 0.97]"
151,"[0.3433333333, 0.3533333333, 0.42, 0.43, 0.5166666667, 0.5566666667, 0.5566666667, 0.66, 0.6366666667, 0.7133333333, 0.72, 0.7333333333000001]"
1510,"[0.35000000000000003, 0.44, 0.51, 0.6233333333000001, 0.7433333333000001, 0.8566666667, 0.9, 0.96, 0.9766666667, 0.9833333333000001, 0.9833333333000001, 0.9833333333000001]"
1511,"[0.3433333333, 0.4066666667, 0.5566666667, 0.6066666667, 0.7366666667, 0.8533333333, 0.9366666667, 0.9633333333, 0.9633333333, 0.9833333333000001, 0.9933333333000001, 0.99]"
1512,"[0.3466666667, 0.4566666667, 0.5066666667, 0.6366666667, 0.78, 0.88, 0.9166666667000001, 0.9433333333, 0.9733333333, 0.98, 0.9833333333000001, 0.9866666667]"
